employee_id,department,Location,Supervisor,date,punchin1,punchout1,punchin2,punchout2,punchin3,punchout3
2898,MARKETING,SJ,Lisa,7/13/23,7/13/23 8:30,7/13/23 12:49,7/13/23 13:20,7/13/23 17:02,,
2898,MARKETING,SJ,Lisa,4/19/24,4/19/24 8:25,4/19/24 12:57,4/19/24 13:28,4/19/24 17:00,,
2898,MARKETING,SJ,Lisa,12/19/22,12/19/22 8:30,12/19/22 12:52,12/19/22 13:24,12/19/22 17:09,,
2898,MARKETING,SJ,Lisa,10/3/22,10/3/22 8:34,10/3/22 12:49,10/3/22 13:22,10/3/22 17:01,,
2898,MARKETING,SJ,Lisa,10/30/23,10/30/23 8:29,10/30/23 12:51,10/30/23 13:23,10/30/23 17:00,,
4245,WAREHOUSE,SF,Robert,8/24/23,8/24/23 8:00,8/24/23 12:17,8/24/23 12:49,8/24/23 16:30,,
4245,WAREHOUSE,SF,Robert,10/18/22,10/18/22 7:59,10/18/22 12:07,10/18/22 12:38,10/18/22 16:36,,
4245,WAREHOUSE,SF,Robert,10/20/21,10/20/21 7:58,10/20/21 11:50,10/20/21 12:20,10/20/21 16:31,,
4245,WAREHOUSE,SF,Robert,12/8/21,12/8/21 7:58,12/8/21 12:03,12/8/21 12:33,12/8/21 16:31,,
4245,WAREHOUSE,SF,Robert,8/7/23,8/7/23 7:54,8/7/23 12:19,8/7/23 12:50,8/7/23 16:30,,
4245,WAREHOUSE,SF,Robert,6/22/23,6/22/23 7:56,6/22/23 12:20,6/22/23 12:51,6/22/23 16:30,,
4245,WAREHOUSE,SF,Robert,2/15/24,2/15/24 7:55,2/15/24 12:20,2/15/24 12:52,2/15/24 16:30,,
4245,WAREHOUSE,SF,Robert,3/12/24,3/12/24 7:55,3/12/24 12:14,3/12/24 12:44,3/12/24 16:31,,
4245,WAREHOUSE,SF,Robert,4/19/24,4/19/24 7:55,4/19/24 12:22,4/19/24 12:53,4/19/24 16:28,,
4245,WAREHOUSE,SF,Robert,3/15/23,3/15/23 7:57,3/15/23 12:06,3/15/23 12:36,3/15/23 16:39,,
4245,WAREHOUSE,SF,Robert,11/30/23,11/30/23 7:55,11/30/23 12:20,11/30/23 12:52,11/30/23 16:30,,
4245,WAREHOUSE,SF,Robert,4/15/22,4/15/22 7:56,4/15/22 12:09,4/15/22 12:37,4/15/22 16:40,,
4245,WAREHOUSE,SF,Robert,9/14/22,9/14/22 7:59,9/14/22 12:05,9/14/22 12:35,9/14/22 16:34,,
4245,WAREHOUSE,SF,Robert,10/6/22,10/6/22 7:58,10/6/22 12:14,10/6/22 12:43,10/6/22 16:30,,
4245,WAREHOUSE,SF,Robert,7/11/22,7/11/22 7:59,7/11/22 12:05,7/11/22 12:36,7/11/22 16:38,,
4245,WAREHOUSE,SF,Robert,2/6/24,2/6/24 7:54,2/6/24 12:22,2/6/24 12:52,2/6/24 16:28,,
4245,WAREHOUSE,SF,Robert,5/2/24,5/2/24 7:55,5/2/24 12:13,5/2/24 12:44,5/2/24 16:30,,
4245,WAREHOUSE,SF,Robert,11/6/23,11/6/23 7:56,11/6/23 12:28,11/6/23 12:59,11/6/23 16:33,,
4245,WAREHOUSE,SF,Robert,7/26/24,7/26/24 7:56,7/26/24 12:16,7/26/24 12:47,7/26/24 16:27,,
4245,WAREHOUSE,SF,Robert,3/28/22,3/28/22 7:59,3/28/22 12:05,3/28/22 12:36,3/28/22 16:30,,
4245,WAREHOUSE,SF,Robert,1/19/23,1/19/23 7:59,1/19/23 12:09,1/19/23 12:40,1/19/23 16:35,,
4245,WAREHOUSE,SF,Robert,3/15/24,3/15/24 8:02,3/15/24 12:18,3/15/24 12:49,3/15/24 16:29,,
4245,WAREHOUSE,SF,Robert,7/25/22,7/25/22 7:59,7/25/22 12:10,7/25/22 12:41,7/25/22 16:32,,
4245,WAREHOUSE,SF,Robert,12/1/23,12/1/23 10:49,12/1/23 15:19,12/1/23 15:49,12/1/23 16:32,,
4245,WAREHOUSE,SF,Robert,4/22/24,4/22/24 7:55,4/22/24 12:14,4/22/24 12:45,4/22/24 16:32,,
4245,WAREHOUSE,SF,Robert,4/9/24,4/9/24 7:55,4/9/24 12:26,4/9/24 12:57,4/9/24 16:30,,
4245,WAREHOUSE,SF,Robert,3/22/23,3/22/23 7:56,3/22/23 12:10,3/22/23 12:40,3/22/23 16:35,,
4245,WAREHOUSE,SF,Robert,1/12/24,1/12/24 9:59,1/12/24 14:16,1/12/24 14:46,1/12/24 16:25,,
4245,WAREHOUSE,SF,Robert,3/8/22,3/8/22 8:01,3/8/22 12:03,3/8/22 12:34,3/8/22 16:36,,
4245,WAREHOUSE,SF,Robert,1/17/23,1/17/23 7:57,1/17/23 12:21,1/17/23 12:51,1/17/23 16:31,,
4245,WAREHOUSE,SF,Robert,12/11/23,12/11/23 7:56,12/11/23 12:25,12/11/23 12:56,12/11/23 16:28,,
4245,WAREHOUSE,SF,Robert,3/22/22,3/22/22 8:00,3/22/22 12:07,3/22/22 12:38,3/22/22 16:44,,
4245,WAREHOUSE,SF,Robert,8/29/24,8/29/24 7:55,8/29/24 12:23,8/29/24 12:53,8/29/24 16:32,,
4245,WAREHOUSE,SF,Robert,2/20/23,2/20/23 7:57,2/20/23 12:01,2/20/23 12:32,2/20/23 16:34,,
4245,WAREHOUSE,SF,Robert,4/25/22,4/25/22 8:04,4/25/22 12:09,4/25/22 12:39,4/25/22 16:38,,
4245,WAREHOUSE,SF,Robert,12/28/22,12/28/22 7:58,12/28/22 12:14,12/28/22 12:46,12/28/22 16:31,,
4245,WAREHOUSE,SF,Robert,3/30/22,3/30/22 7:59,3/30/22 12:02,3/30/22 12:34,3/30/22 16:42,,
4245,WAREHOUSE,SF,Robert,10/3/23,10/3/23 7:56,10/3/23 12:27,10/3/23 12:57,10/3/23 16:34,,
4245,WAREHOUSE,SF,Robert,2/2/24,2/2/24 7:54,2/2/24 12:21,2/2/24 12:52,2/2/24 16:25,,
4245,WAREHOUSE,SF,Robert,7/17/23,7/17/23 7:55,7/17/23 12:19,7/17/23 12:49,7/17/23 16:28,,
4245,WAREHOUSE,SF,Robert,2/20/24,2/20/24 7:55,2/20/24 12:22,2/20/24 12:54,2/20/24 16:29,,
4245,WAREHOUSE,SF,Robert,2/3/23,2/3/23 7:57,2/3/23 12:08,2/3/23 12:38,2/3/23 16:31,,
4245,WAREHOUSE,SF,Robert,10/19/23,10/19/23 8:05,10/19/23 12:17,10/19/23 12:47,10/19/23 16:27,,
4245,WAREHOUSE,SF,Robert,2/9/22,2/9/22 7:58,2/9/22 12:05,2/9/22 12:36,2/9/22 16:37,,
4245,WAREHOUSE,SF,Robert,2/8/23,2/8/23 7:58,2/8/23 12:08,2/8/23 12:39,2/8/23 16:36,,
4245,WAREHOUSE,SF,Robert,2/11/22,2/11/22 8:00,2/11/22 12:03,2/11/22 12:33,2/11/22 16:34,,
4245,WAREHOUSE,SF,Robert,2/24/22,2/24/22 8:03,2/24/22 12:05,2/24/22 12:35,2/24/22 16:37,,
4245,WAREHOUSE,SF,Robert,10/4/21,10/4/21 10:17,10/4/21 11:46,10/4/21 12:18,10/4/21 17:02,,
4245,WAREHOUSE,SF,Robert,2/13/23,2/13/23 7:57,2/13/23 12:10,2/13/23 12:41,2/13/23 16:28,,
4245,WAREHOUSE,SF,Robert,11/30/21,11/30/21 7:58,11/30/21 12:17,11/30/21 12:45,11/30/21 16:30,,
4245,WAREHOUSE,SF,Robert,1/26/22,1/26/22 8:04,1/26/22 12:04,1/26/22 12:34,1/26/22 16:37,,
4245,WAREHOUSE,SF,Robert,7/5/23,7/5/23 7:56,7/5/23 12:19,7/5/23 12:50,7/5/23 16:26,,
4245,WAREHOUSE,SF,Robert,4/5/22,4/5/22 7:58,4/5/22 12:11,4/5/22 12:43,4/5/22 16:35,,
4245,WAREHOUSE,SF,Robert,3/1/23,3/1/23 7:58,3/1/23 12:14,3/1/23 12:45,3/1/23 16:31,,
4245,WAREHOUSE,SF,Robert,1/16/23,1/16/23 7:57,1/16/23 12:10,1/16/23 12:41,1/16/23 16:35,,
4245,WAREHOUSE,SF,Robert,11/2/23,11/2/23 7:56,11/2/23 12:21,11/2/23 12:52,11/2/23 16:26,,
4245,WAREHOUSE,SF,Robert,7/28/23,7/28/23 7:55,7/28/23 12:02,7/28/23 12:35,7/28/23 16:25,,
4245,WAREHOUSE,SF,Robert,3/2/22,3/2/22 7:57,3/2/22 12:06,3/2/22 12:36,3/2/22 16:36,,
4245,WAREHOUSE,SF,Robert,8/5/24,8/5/24 7:55,8/5/24 12:16,8/5/24 12:48,8/5/24 16:25,,
4245,WAREHOUSE,SF,Robert,6/24/24,6/24/24 7:55,6/24/24 12:15,6/24/24 12:47,6/24/24 16:28,,
4245,WAREHOUSE,SF,Robert,8/28/23,8/28/23 7:55,8/28/23 12:16,8/28/23 12:48,8/28/23 16:30,,
4245,WAREHOUSE,SF,Robert,3/16/22,3/16/22 7:58,3/16/22 12:12,3/16/22 12:42,3/16/22 16:37,,
4245,WAREHOUSE,SF,Robert,1/26/23,1/26/23 7:59,1/26/23 12:11,1/26/23 12:38,1/26/23 16:29,,
4245,WAREHOUSE,SF,Robert,7/11/24,7/11/24 8:12,7/11/24 12:16,7/11/24 12:48,7/11/24 16:29,,
4245,WAREHOUSE,SF,Robert,1/11/24,1/11/24 7:55,1/11/24 12:21,1/11/24 12:53,1/11/24 16:29,,
4245,WAREHOUSE,SF,Robert,3/8/24,3/8/24 7:55,3/8/24 12:15,3/8/24 12:47,3/8/24 16:30,,
4245,WAREHOUSE,SF,Robert,11/14/22,11/14/22 7:59,11/14/22 12:17,11/14/22 12:48,11/14/22 16:34,,
4245,WAREHOUSE,SF,Robert,6/6/23,6/6/23 7:57,6/6/23 12:14,6/6/23 12:45,6/6/23 16:32,,
4245,WAREHOUSE,SF,Robert,5/2/23,5/2/23 7:57,5/2/23 12:07,5/2/23 12:38,5/2/23 16:36,,
4245,WAREHOUSE,SF,Robert,6/20/23,6/20/23 7:58,6/20/23 12:24,6/20/23 12:54,6/20/23 16:38,,
4245,WAREHOUSE,SF,Robert,5/12/22,5/12/22 8:00,5/12/22 12:06,5/12/22 12:37,5/12/22 16:39,,
4245,WAREHOUSE,SF,Robert,9/27/21,9/27/21 7:54,9/27/21 11:52,9/27/21 12:21,9/27/21 16:35,,
4245,WAREHOUSE,SF,Robert,7/21/22,7/21/22 8:05,7/21/22 12:11,7/21/22 12:42,7/21/22 16:28,,
4245,WAREHOUSE,SF,Robert,3/17/23,3/17/23 7:57,3/17/23 12:05,3/17/23 12:36,3/17/23 16:32,,
4245,WAREHOUSE,SF,Robert,5/1/23,5/1/23 12:51,5/1/23 16:32,,,,
4245,WAREHOUSE,SF,Robert,11/2/21,11/2/21 8:04,11/2/21 11:53,11/2/21 12:22,11/2/21 16:32,,
4245,WAREHOUSE,SF,Robert,3/3/22,3/3/22 7:58,3/3/22 12:11,3/3/22 12:38,3/3/22 16:37,,
4245,WAREHOUSE,SF,Robert,10/4/22,10/4/22 8:01,10/4/22 12:10,10/4/22 12:41,10/4/22 16:34,,
4245,WAREHOUSE,SF,Robert,6/28/22,6/28/22 7:56,6/28/22 12:07,6/28/22 12:39,6/28/22 16:29,,
4245,WAREHOUSE,SF,Robert,1/11/22,1/11/22 7:57,1/11/22 12:02,1/11/22 12:34,1/11/22 16:30,,
4245,WAREHOUSE,SF,Robert,6/10/22,6/10/22 12:16,6/10/22 16:33,,,,
4245,WAREHOUSE,SF,Robert,4/17/24,4/17/24 7:55,4/17/24 12:19,4/17/24 12:49,4/17/24 16:32,,
4245,WAREHOUSE,SF,Robert,10/12/23,10/12/23 7:56,10/12/23 12:19,10/12/23 12:51,10/12/23 16:28,,
4245,WAREHOUSE,SF,Robert,10/29/21,10/29/21 7:57,10/29/21 11:49,10/29/21 12:20,10/29/21 16:33,,
4245,WAREHOUSE,SF,Robert,5/15/23,5/15/23 7:57,5/15/23 12:06,5/15/23 12:38,5/15/23 16:39,,
4245,WAREHOUSE,SF,Robert,9/22/21,9/22/21 7:57,9/22/21 11:47,9/22/21 12:19,9/22/21 16:33,,
4245,WAREHOUSE,SF,Robert,10/17/22,10/17/22 7:56,10/17/22 12:17,10/17/22 12:47,10/17/22 16:32,,
4245,WAREHOUSE,SF,Robert,11/17/22,11/17/22 7:55,11/17/22 12:08,11/17/22 12:39,11/17/22 16:31,,
4245,WAREHOUSE,SF,Robert,8/10/21,8/10/21 7:25,8/10/21 11:48,8/10/21 12:18,8/10/21 16:02,,
4245,WAREHOUSE,SF,Robert,3/13/23,3/13/23 7:57,3/13/23 12:16,3/13/23 12:46,3/13/23 16:31,,
4245,WAREHOUSE,SF,Robert,11/14/23,11/14/23 7:56,11/14/23 12:18,11/14/23 12:50,11/14/23 16:29,,
4245,WAREHOUSE,SF,Robert,9/3/21,9/3/21 7:26,9/3/21 11:54,9/3/21 12:24,9/3/21 16:05,,
4245,WAREHOUSE,SF,Robert,3/4/24,3/4/24 7:55,3/4/24 12:17,3/4/24 12:49,3/4/24 16:31,,
4245,WAREHOUSE,SF,Robert,8/19/21,8/19/21 7:28,8/19/21 11:48,8/19/21 12:19,8/19/21 15:59,,
4245,WAREHOUSE,SF,Robert,9/26/22,9/26/22 11:04,9/26/22 12:08,9/26/22 12:39,9/26/22 16:39,,
4245,WAREHOUSE,SF,Robert,3/6/24,3/6/24 7:55,3/6/24 12:21,3/6/24 12:53,3/6/24 16:30,,
4245,WAREHOUSE,SF,Robert,10/5/23,10/5/23 7:55,10/5/23 12:18,10/5/23 12:50,10/5/23 16:30,,
4245,WAREHOUSE,SF,Robert,10/7/22,10/7/22 7:56,10/7/22 12:11,10/7/22 12:41,10/7/22 16:27,,
4245,WAREHOUSE,SF,Robert,7/9/24,7/9/24 7:56,7/9/24 12:19,7/9/24 12:49,7/9/24 16:31,,
4245,WAREHOUSE,SF,Robert,9/2/21,9/2/21 7:26,9/2/21 11:47,9/2/21 12:17,9/2/21 16:02,,
4245,WAREHOUSE,SF,Robert,9/21/23,9/21/23 7:57,9/21/23 12:20,9/21/23 12:51,9/21/23 16:33,,
4245,WAREHOUSE,SF,Robert,8/29/22,8/29/22 7:59,8/29/22 12:08,8/29/22 12:39,8/29/22 16:33,,
4245,WAREHOUSE,SF,Robert,8/3/24,8/3/24 8:00,8/3/24 12:00,,,,
4245,WAREHOUSE,SF,Robert,2/23/24,2/23/24 7:55,2/23/24 12:15,2/23/24 12:46,2/23/24 16:28,,
4245,WAREHOUSE,SF,Robert,7/14/23,7/14/23 7:54,7/14/23 12:14,7/14/23 12:45,7/14/23 16:28,,
4245,WAREHOUSE,SF,Robert,8/23/21,8/23/21 7:27,8/23/21 11:49,8/23/21 12:18,8/23/21 16:01,,
4245,WAREHOUSE,SF,Robert,1/3/22,1/3/22 8:00,1/3/22 12:05,1/3/22 12:35,1/3/22 14:15,,
4245,WAREHOUSE,SF,Robert,3/14/22,3/14/22 7:58,3/14/22 12:08,3/14/22 12:39,3/14/22 16:36,,
4245,WAREHOUSE,SF,Robert,1/10/22,1/10/22 7:58,1/10/22 12:03,1/10/22 12:33,1/10/22 16:34,,
4245,WAREHOUSE,SF,Robert,4/28/22,4/28/22 8:05,4/28/22 12:09,4/28/22 12:38,4/28/22 16:36,,
4245,WAREHOUSE,SF,Robert,7/11/23,7/11/23 7:54,7/11/23 12:24,7/11/23 12:54,7/11/23 16:30,,
4245,WAREHOUSE,SF,Robert,8/18/23,8/18/23 7:54,8/18/23 12:17,8/18/23 12:48,8/18/23 16:30,,
4245,WAREHOUSE,SF,Robert,6/21/23,6/21/23 8:01,6/21/23 12:20,6/21/23 12:50,6/21/23 16:29,,
4245,WAREHOUSE,SF,Robert,9/15/23,9/15/23 7:56,9/15/23 12:06,9/15/23 12:37,9/15/23 16:31,,
4245,WAREHOUSE,SF,Robert,3/18/24,3/18/24 7:54,3/18/24 12:20,3/18/24 12:52,3/18/24 16:26,,
4245,WAREHOUSE,SF,Robert,1/4/22,1/4/22 7:58,1/4/22 12:00,1/4/22 12:32,1/4/22 16:34,,
4245,WAREHOUSE,SF,Robert,12/8/22,12/8/22 7:56,12/8/22 12:20,12/8/22 12:50,12/8/22 15:47,,
4245,WAREHOUSE,SF,Robert,9/9/24,9/9/24 7:57,9/9/24 12:18,9/9/24 12:49,9/9/24 16:31,,
4245,WAREHOUSE,SF,Robert,7/13/22,7/13/22 7:57,7/13/22 12:06,7/13/22 12:35,7/13/22 16:28,,
4245,WAREHOUSE,SF,Robert,10/2/24,10/2/24 7:55,10/2/24 12:10,10/2/24 12:42,10/2/24 16:32,,
4245,WAREHOUSE,SF,Robert,4/16/24,4/16/24 7:55,4/16/24 12:25,4/16/24 12:56,4/16/24 16:29,,
4245,WAREHOUSE,SF,Robert,6/27/24,6/27/24 7:54,6/27/24 12:17,6/27/24 12:49,6/27/24 16:29,,
4245,WAREHOUSE,SF,Robert,9/10/24,9/10/24 8:00,9/10/24 12:19,9/10/24 12:50,9/10/24 16:29,,
4245,WAREHOUSE,SF,Robert,10/6/23,10/6/23 7:56,10/6/23 12:23,10/6/23 12:54,10/6/23 16:29,,
4245,WAREHOUSE,SF,Robert,4/12/22,4/12/22 7:57,4/12/22 12:03,4/12/22 12:38,4/12/22 16:37,,
4245,WAREHOUSE,SF,Robert,1/5/24,1/5/24 7:55,1/5/24 12:17,1/5/24 12:49,1/5/24 16:27,,
4245,WAREHOUSE,SF,Robert,6/7/23,6/7/23 8:04,6/7/23 12:18,6/7/23 12:49,6/7/23 16:38,,
4245,WAREHOUSE,SF,Robert,11/22/22,11/22/22 7:56,11/22/22 12:00,11/22/22 12:30,11/22/22 16:36,,
4245,WAREHOUSE,SF,Robert,10/27/23,10/27/23 7:55,10/27/23 12:17,10/27/23 12:50,10/27/23 16:33,,
4245,WAREHOUSE,SF,Robert,6/21/24,6/21/24 7:57,6/21/24 12:16,6/21/24 12:49,6/21/24 16:28,,
4245,WAREHOUSE,SF,Robert,4/15/24,4/15/24 7:55,4/15/24 12:18,4/15/24 12:50,4/15/24 16:30,,
4245,WAREHOUSE,SF,Robert,7/20/23,7/20/23 7:55,7/20/23 12:21,7/20/23 12:51,7/20/23 15:13,,
4245,WAREHOUSE,SF,Robert,11/9/23,11/9/23 7:55,11/9/23 12:31,11/9/23 13:02,11/9/23 16:29,,
4245,WAREHOUSE,SF,Robert,10/26/22,10/26/22 7:59,10/26/22 12:05,10/26/22 12:38,10/26/22 16:42,,
4245,WAREHOUSE,SF,Robert,12/17/21,12/17/21 8:01,12/17/21 12:01,12/17/21 12:30,12/17/21 16:44,,
4245,WAREHOUSE,SF,Robert,5/27/22,5/27/22 7:57,5/27/22 12:06,5/27/22 12:37,5/27/22 16:31,,
4245,WAREHOUSE,SF,Robert,12/4/23,12/4/23 7:56,12/4/23 12:20,12/4/23 12:51,12/4/23 16:31,,
4245,WAREHOUSE,SF,Robert,4/11/22,4/11/22 7:58,4/11/22 12:06,4/11/22 12:36,4/11/22 16:35,,
4245,WAREHOUSE,SF,Robert,6/8/22,6/8/22 8:00,6/8/22 12:01,6/8/22 12:35,6/8/22 16:33,,
4245,WAREHOUSE,SF,Robert,6/5/24,6/5/24 7:55,6/5/24 12:24,6/5/24 12:54,6/5/24 16:29,,
4245,WAREHOUSE,SF,Robert,5/3/24,5/3/24 7:55,5/3/24 12:24,5/3/24 12:55,5/3/24 16:29,,
4245,WAREHOUSE,SF,Robert,5/3/23,5/3/23 7:57,5/3/23 12:02,5/3/23 12:33,5/3/23 16:31,,
4245,WAREHOUSE,SF,Robert,4/6/23,4/6/23 7:57,4/6/23 12:11,4/6/23 12:42,4/6/23 16:28,,
4245,WAREHOUSE,SF,Robert,5/11/23,5/11/23 8:00,5/11/23 12:15,5/11/23 12:46,5/11/23 15:38,,
4245,WAREHOUSE,SF,Robert,7/30/24,7/30/24 8:50,7/30/24 12:16,7/30/24 12:49,7/30/24 16:26,,
4245,WAREHOUSE,SF,Robert,5/13/22,5/13/22 8:10,5/13/22 12:09,5/13/22 12:38,5/13/22 16:33,,
4245,WAREHOUSE,SF,Robert,11/10/22,11/10/22 7:55,11/10/22 12:07,11/10/22 12:37,11/10/22 16:31,,
4245,WAREHOUSE,SF,Robert,9/13/21,9/13/21 8:07,9/13/21 11:48,9/13/21 12:18,9/13/21 16:44,,
4245,WAREHOUSE,SF,Robert,2/26/24,2/26/24 7:55,2/26/24 12:19,2/26/24 12:52,2/26/24 16:27,,
4245,WAREHOUSE,SF,Robert,3/9/22,3/9/22 7:57,3/9/22 12:10,3/9/22 12:39,3/9/22 16:33,,
4245,WAREHOUSE,SF,Robert,6/5/23,6/5/23 7:57,6/5/23 12:19,6/5/23 12:50,6/5/23 16:29,,
4245,WAREHOUSE,SF,Robert,7/15/22,7/15/22 7:56,7/15/22 12:12,7/15/22 12:41,7/15/22 16:38,,
4245,WAREHOUSE,SF,Robert,10/21/21,10/21/21 7:58,10/21/21 11:48,10/21/21 12:17,10/21/21 16:33,,
4245,WAREHOUSE,SF,Robert,8/28/24,8/28/24 7:55,8/28/24 12:27,8/28/24 12:57,8/28/24 16:27,,
4261,QUALITY CONTROL,LA,John,9/10/24,9/10/24 8:36,9/10/24 12:53,9/10/24 13:26,9/10/24 17:04,,
4261,QUALITY CONTROL,LA,John,2/8/24,2/8/24 8:25,2/8/24 12:56,2/8/24 13:27,2/8/24 17:00,,
4261,QUALITY CONTROL,LA,John,3/20/24,3/20/24 8:36,3/20/24 12:53,3/20/24 13:23,3/20/24 17:00,,
4261,QUALITY CONTROL,LA,John,10/10/23,10/10/23 8:28,10/10/23 12:49,10/10/23 13:19,10/10/23 17:02,,
4261,QUALITY CONTROL,LA,John,7/29/24,7/29/24 8:33,7/29/24 12:52,7/29/24 13:29,7/29/24 17:02,,
4261,QUALITY CONTROL,LA,John,1/18/24,1/18/24 8:31,1/18/24 12:56,1/18/24 13:28,1/18/24 17:00,,
4261,QUALITY CONTROL,LA,John,10/3/23,10/3/23 8:30,10/3/23 12:00,10/3/23 12:30,10/3/23 17:00,,
4261,QUALITY CONTROL,LA,John,4/15/24,4/15/24 8:23,4/15/24 12:52,4/15/24 13:29,4/15/24 17:00,,
4261,QUALITY CONTROL,LA,John,4/5/24,4/5/24 8:28,4/5/24 12:54,4/5/24 13:24,4/5/24 17:01,,
4261,QUALITY CONTROL,LA,John,4/29/24,4/29/24 8:25,4/29/24 12:55,4/29/24 13:25,4/29/24 17:01,,
4261,QUALITY CONTROL,LA,John,2/19/24,2/19/24 8:26,2/19/24 12:57,2/19/24 13:31,2/19/24 17:00,,
4261,QUALITY CONTROL,LA,John,12/8/23,12/8/23 8:27,12/8/23 12:52,12/8/23 13:19,12/8/23 17:01,,
4261,QUALITY CONTROL,LA,John,6/12/24,6/12/24 8:20,6/12/24 12:50,6/12/24 13:18,6/12/24 17:01,,
4261,QUALITY CONTROL,LA,John,1/17/24,1/17/24 8:27,1/17/24 12:56,1/17/24 13:30,1/17/24 17:04,,
4261,QUALITY CONTROL,LA,John,8/6/24,8/6/24 8:26,8/6/24 12:57,8/6/24 13:27,8/6/24 17:01,,
4261,QUALITY CONTROL,LA,John,11/10/23,11/10/23 8:28,11/10/23 12:50,11/10/23 13:26,11/10/23 17:00,,
4261,QUALITY CONTROL,LA,John,9/25/24,9/25/24 8:28,9/25/24 12:50,9/25/24 13:22,9/25/24 17:01,,
4261,QUALITY CONTROL,LA,John,3/13/24,3/13/24 8:37,3/13/24 12:55,3/13/24 13:26,3/13/24 17:01,,
4261,QUALITY CONTROL,LA,John,4/25/24,4/25/24 8:31,4/25/24 12:56,4/25/24 13:28,4/25/24 17:04,,
4261,QUALITY CONTROL,LA,John,12/28/23,12/28/23 8:24,12/28/23 13:06,12/28/23 13:40,12/28/23 17:00,,
4261,QUALITY CONTROL,LA,John,4/10/24,4/10/24 8:35,4/10/24 12:56,4/10/24 13:24,4/10/24 17:01,,
4261,QUALITY CONTROL,LA,John,2/5/24,2/5/24 8:24,2/5/24 12:53,2/5/24 13:24,2/5/24 17:00,,
4261,QUALITY CONTROL,LA,John,8/7/24,8/7/24 8:29,8/7/24 12:57,8/7/24 13:28,8/7/24 17:00,,
4261,QUALITY CONTROL,LA,John,10/4/23,10/4/23 8:30,10/4/23 12:00,10/4/23 12:30,10/4/23 17:00,,
4261,QUALITY CONTROL,LA,John,5/10/24,5/10/24 8:30,5/10/24 12:50,5/10/24 13:21,5/10/24 17:00,,
4261,QUALITY CONTROL,LA,John,7/15/24,7/15/24 8:26,7/15/24 12:53,7/15/24 13:25,7/15/24 17:02,,
4261,QUALITY CONTROL,LA,John,3/22/24,3/22/24 8:20,3/22/24 12:54,3/22/24 13:25,3/22/24 17:02,,
4261,QUALITY CONTROL,LA,John,10/9/23,10/9/23 8:31,10/9/23 12:45,10/9/23 13:16,10/9/23 17:00,,
4261,QUALITY CONTROL,LA,John,6/10/24,6/10/24 8:21,6/10/24 12:49,6/10/24 13:22,6/10/24 17:03,,
4261,QUALITY CONTROL,LA,John,2/1/24,2/1/24 8:50,2/1/24 12:59,2/1/24 13:30,2/1/24 17:00,,
4261,QUALITY CONTROL,LA,John,4/1/24,4/1/24 8:23,4/1/24 12:52,4/1/24 13:24,4/1/24 17:01,,
4261,QUALITY CONTROL,LA,John,3/7/24,3/7/24 8:36,3/7/24 12:52,3/7/24 13:30,3/7/24 17:02,,
4261,QUALITY CONTROL,LA,John,11/8/23,11/8/23 8:29,11/8/23 12:48,11/8/23 13:22,11/8/23 17:01,,
4261,QUALITY CONTROL,LA,John,6/26/24,6/26/24 8:27,6/26/24 12:00,6/26/24 12:30,6/26/24 17:01,,
4261,QUALITY CONTROL,LA,John,1/24/24,1/24/24 8:41,1/24/24 12:54,1/24/24 13:29,1/24/24 17:01,,
4261,QUALITY CONTROL,LA,John,2/22/24,2/22/24 8:30,2/22/24 12:52,2/22/24 13:23,2/22/24 17:01,,
4261,QUALITY CONTROL,LA,John,7/8/24,7/8/24 8:22,7/8/24 12:56,7/8/24 13:28,7/8/24 17:01,,
4261,QUALITY CONTROL,LA,John,8/13/24,8/13/24 8:31,8/13/24 12:57,8/13/24 13:29,8/13/24 17:04,,
4261,QUALITY CONTROL,LA,John,5/23/24,5/23/24 8:28,5/23/24 12:56,5/23/24 13:33,5/23/24 17:00,,
4261,QUALITY CONTROL,LA,John,6/27/24,6/27/24 8:26,6/27/24 12:52,6/27/24 13:26,6/27/24 17:00,,
4261,QUALITY CONTROL,LA,John,12/27/23,12/27/23 8:28,12/27/23 12:48,12/27/23 13:16,12/27/23 17:04,,
4261,QUALITY CONTROL,LA,John,5/29/24,5/29/24 8:38,5/29/24 12:57,5/29/24 13:26,5/29/24 17:04,,
4261,QUALITY CONTROL,LA,John,9/16/24,9/16/24 8:27,9/16/24 12:58,9/16/24 13:28,9/16/24 17:02,,
4261,QUALITY CONTROL,LA,John,2/15/24,2/15/24 8:26,2/15/24 12:57,2/15/24 13:28,2/15/24 17:00,,
4261,QUALITY CONTROL,LA,John,3/27/24,3/27/24 8:26,3/27/24 12:54,3/27/24 13:24,3/27/24 17:01,,
4408,QUALITY CONTROL,SF,James,9/26/24,9/26/24 7:41,9/26/24 11:58,9/26/24 12:29,9/26/24 16:01,,
4408,QUALITY CONTROL,SF,James,6/15/24,6/15/24 5:59,6/15/24 10:30,6/15/24 11:01,6/15/24 14:31,,
4408,QUALITY CONTROL,SF,James,3/15/24,3/15/24 7:32,3/15/24 11:50,3/15/24 12:21,3/15/24 15:59,,
4408,QUALITY CONTROL,SF,James,4/22/24,4/22/24 7:30,4/22/24 11:57,4/22/24 12:29,4/22/24 16:01,,
4408,QUALITY CONTROL,SF,James,4/1/24,4/1/24 7:28,4/1/24 11:57,4/1/24 12:27,4/1/24 16:00,,
